Sample	Glyco_Genes_Sum	Corr
Tumor.528	6500.7772	0.547619047619048
Tumor.529	8358.0621	0.690476190476191
Tumor.530	4583.8278	0.619047619047619
Tumor.531	3627.0383	0.523809523809524
Tumor.532	7175.6208	0.595238095238095
Tumor.533	7833.2722	0.619047619047619
Tumor.534	9660.6674	0.5
Tumor.535	11359.9405	0.619047619047619
Tumor.536	7291.8859	0.428571428571429
Tumor.537	10780.4598	0.738095238095238
Tumor.538	13626.5737	0.619047619047619
Tumor.539	3422.1822	0.452380952380952
Tumor.540	8252.4001	0.452380952380952
Tumor.541	7552.7342	0.428571428571429
